,FXE,EWJ,GLD,QQQ,SPY,SHV,GAF,DBA,USO,XBI,ILF,EPP,FEZ,Mkt_RF,SMB,HML,RF,Portfolio_Excess
2010-05-17,123.20891571044922,33.35751724243164,119.36000061035156,42.20698928833008,91.962890625,103.9399185180664,51.25916290283203,22.842931747436523,271.0400085449219,18.190303802490234,32.99147033691406,24.704591751098633,22.99271583557129,0.0011,0.0005,-0.005600000000000001,1e-05,958.0534169158935
2010-05-18,121.50265502929688,32.78528594970703,119.48999786376953,41.624263763427734,90.71197509765625,103.9399185180664,50.47461700439453,23.028011322021484,267.760009765625,18.038536071777344,32.316043853759766,24.186046600341797,22.642751693725586,-0.0141,-0.0022,-0.0098,1e-05,948.4740125335693
2010-05-19,123.22886657714844,33.02090835571289,116.62999725341797,41.29255294799805,90.19546508789062,103.95879364013672,50.180789947509766,23.154645919799805,268.0799865722656,17.925508499145508,31.59556770324707,23.597076416015625,22.936723709106445,-0.0063,-0.0097,0.0006,1e-05,945.7814826293945
2010-05-20,124.47611999511719,32.51600646972656,115.83999633789062,39.759559631347656,86.78972625732422,103.96822357177734,47.45463562011719,22.93060302734375,257.6000061035156,17.18600845336914,30.222171783447266,22.227083206176758,22.173795700073242,-0.039900000000000005,-0.0087,-0.0116,1e-05,923.0837361572266
2010-05-21,125.08478546142578,32.81894302368164,115.22000122070312,40.19883346557617,88.05679321289062,103.96822357177734,47.99333190917969,23.222835540771484,258.1600036621094,17.244136810302734,31.28785514831543,23.142545700073242,22.85272789001465,0.0144,-0.0045000000000000005,0.015700000000000002,1e-05,929.2766166168212
2010-05-24,123.1490249633789,32.381351470947266,116.83999633789062,40.0374641418457,86.92691040039062,103.96822357177734,48.639774322509766,23.14490509033203,257.3599853515625,17.173097610473633,30.785032272338867,23.09133529663086,21.998811721801758,-0.011899999999999999,0.0033,-0.0092,1e-05,925.4781125518799
2010-05-25,122.70999908447266,32.17938995361328,117.36000061035156,40.073333740234375,87.01570892333984,103.95879364013672,48.589168548583984,23.047494888305664,254.8000030517578,17.140798568725586,30.672460556030273,22.899280548095703,22.005817413330078,-0.0003,-0.0048,0.005699999999999999,1e-05,922.4528495269776
2010-05-26,121.30309295654297,31.775455474853516,118.47000122070312,39.62507629394531,86.4911117553711,103.9399185180664,48.47489547729492,23.11568260192871,260.7200012207031,17.095598220825195,30.9276180267334,22.73282814025879,21.396875381469727,-0.0034999999999999996,0.0083,0.0040999999999999995,1e-05,926.0770552886963
2010-05-27,122.94947814941406,32.549659729003906,118.69000244140625,41.122222900390625,89.38842010498047,103.96822357177734,51.17655563354492,23.36895179748535,274.4800109863281,17.528310775756836,32.6762580871582,24.08361053466797,23.03470802307129,0.0345,0.0063,0.0159,1e-05,955.0731127349853
2010-05-28,122.1013412475586,32.0110969543457,118.87999725341797,40.88017272949219,88.26663208007812,103.96822357177734,50.466461181640625,22.969566345214844,272.32000732421875,17.47987174987793,32.12841033935547,23.693105697631836,22.5517578125,-0.0118,0.0008,-0.006500000000000001,1e-05,947.6991442871094
2010-06-01,121.7620849609375,31.910118103027344,119.91000366210938,40.50364685058594,86.78164672851562,103.9644775390625,49.52781295776367,22.920860290527344,265.44000244140625,17.250600814819336,31.96330451965332,23.16815757751465,22.152795791625977,-0.0189,-0.010700000000000001,-0.0155,1e-05,937.2104122375488
2010-06-02,121.8419189453125,32.07841491699219,119.77999877929688,41.462890625,89.04138946533203,103.97391510009766,50.80110168457031,22.901378631591797,270.32000732421875,17.98040771484375,32.976463317871094,23.897966384887695,22.775741577148438,0.0263,0.0018,0.0040999999999999995,1e-05,949.8637944671631
2010-06-03,120.95387268066406,32.0110969543457,117.95999908447266,41.85734176635742,89.3480453491211,103.95504760742188,49.78908920288086,22.91111946105957,274.0799865722656,18.158018112182617,32.69878005981445,23.942777633666992,22.60074806213379,0.0054,0.0069,-0.0029,1e-05,950.2753225463867
2010-06-04,119.01811981201172,31.40520477294922,119.19000244140625,40.42295837402344,86.2086410522461,103.99272918701172,47.6015510559082,22.463027954101562,261.44000244140625,17.3862247467041,31.62558364868164,22.89287567138672,21.221885681152344,-0.0362,-0.0121,-0.0069,1e-05,924.8136068389892
2010-06-07,118.53917694091797,30.900299072265625,121.48999786376953,39.687828063964844,85.13529205322266,103.95504760742188,47.6015510559082,22.27794647216797,260.7200012207031,17.031007766723633,31.182802200317383,22.502365112304688,21.004911422729492,-0.0152,-0.010700000000000001,-0.0103,1e-05,921.992026852417
2010-06-08,118.85848999023438,31.203237533569336,121.0,39.616111755371094,86.04724884033203,103.99272918701172,47.91987228393555,22.521474838256836,265.5199890136719,16.78558349609375,31.910768508911133,23.193767547607422,21.33388328552246,0.0091,-0.014499999999999999,0.0012,1e-05,929.8989562805175
2010-06-09,119.25759887695312,31.236900329589844,120.55999755859375,39.28440856933594,85.58724212646484,103.9644775390625,48.319820404052734,22.492250442504883,271.6000061035156,16.682249069213867,31.970809936523438,23.21296501159668,21.256887435913086,-0.0046,0.0076,-0.0018,1e-05,935.4268134033204
2010-06-10,120.78424835205078,31.775455474853516,118.97000122070312,40.4050407409668,88.08907318115234,103.99272918701172,49.5440559387207,22.696813583374023,278.1600036621094,17.263517379760742,33.224124908447266,24.28847312927246,22.397777557373047,0.029500000000000002,0.0037,0.0088,1e-05,951.6333143157958
2010-06-11,120.30529022216797,31.70815086364746,120.01000213623047,40.79051971435547,88.51683044433594,104.00218200683594,49.24214172363281,22.94034194946289,273.8399963378906,17.573522567749023,33.43426513671875,24.4165096282959,22.649755477905273,0.0062,0.009399999999999999,0.0004,1e-05,949.4455082092286
2010-06-14,121.62239074707031,31.910118103027344,119.5999984741211,40.78155517578125,88.37963104248047,103.99272918701172,49.6053581237793,23.174129486083984,274.6400146484375,17.64456558227539,33.156578063964844,24.48052978515625,22.901721954345703,-0.0006,0.006500000000000001,-0.0001,1e-05,951.8951203735351
2010-06-15,122.79979705810547,32.48233413696289,120.98999786376953,41.875267028808594,90.38914489746094,103.95504760742188,51.00597381591797,23.4371395111084,281.8399963378906,18.00946807861328,33.9896125793457,25.1079044342041,23.96561622619629,0.0236,0.0007000000000000001,0.0089,1e-05,969.8804995758056
2010-06-16,122.36076354980469,32.61698913574219,120.33000183105469,42.04561996459961,90.35688781738281,103.97391510009766,50.99700164794922,23.46636390686035,283.9200134277344,17.854467391967773,34.12471389770508,25.011877059936523,23.73464012145996,-0.0011,-0.0019,-0.0033,1e-05,970.7869548522949
2010-06-17,123.2188720703125,32.549659729003906,121.9000015258789,42.18009948730469,90.50213623046875,103.99272918701172,51.380615234375,23.378692626953125,281.1199951171875,17.793106079101562,34.01214599609375,24.94145965576172,23.888628005981445,0.0008,-0.0015,-0.004699999999999999,1e-05,970.8527409454346
2010-06-18,123.08917999267578,32.61698913574219,122.83000183105469,42.21511459350586,90.60027313232422,103.97391510009766,50.87678146362305,23.476104736328125,283.2799987792969,18.061140060424805,34.072181701660156,25.005477905273438,23.933866500854492,0.0013,0.0,0.0027,1e-05,974.0350249328613
2010-06-21,122.51044464111328,32.85260009765625,120.38999938964844,41.8558464050293,90.34078216552734,103.99272918701172,50.88992691040039,23.544292449951172,282.6400146484375,17.9061336517334,34.505889892578125,25.408788681030273,23.775890350341797,-0.004699999999999999,-0.0053,-0.0005,1e-05,970.602838470459
2010-06-22,122.11131286621094,32.44868087768555,121.44999694824219,41.532493591308594,88.84876251220703,103.9644775390625,50.99184799194336,23.524810791015625,280.0,17.576744079589844,33.90266036987305,25.005477905273438,23.46710777282715,-0.0163,-0.0034000000000000002,-0.0073,1e-05,964.7973732452392
2010-06-23,122.42064666748047,32.30967330932617,120.94999694824219,41.36183547973633,88.57305145263672,103.97391510009766,50.63842010498047,23.456621170043945,273.9200134277344,17.63488006591797,33.84921646118164,24.95675277709961,23.60354232788086,-0.0029,-0.0004,0.0023,1e-05,957.6475652923584
2010-06-24,122.59026336669922,32.207969665527344,121.30000305175781,40.733097076416016,87.10536193847656,103.97391510009766,49.512393951416016,23.670927047729492,275.1199951171875,17.450817108154297,33.23072052001953,24.50205421447754,22.993175506591797,-0.0165,0.0013,-0.0089,1e-05,954.3665936645508
2010-06-25,123.16899871826172,32.34358215332031,122.76000213623047,40.74118423461914,87.47025299072266,103.99272918701172,50.09587478637695,23.59299659729004,285.2799987792969,17.809255599975586,33.711769104003906,24.709924697875977,23.151151657104492,0.0048,0.0104,0.0109,1e-05,968.8538206420899
2010-06-28,122.0614242553711,31.97064781188965,121.08999633789062,40.59720993041992,87.19453430175781,103.98334503173828,49.70143127441406,23.46636390686035,281.67999267578125,17.673625946044922,33.49797058105469,24.48256492614746,23.02189064025879,-0.0023,-0.0001,-0.0074,1e-05,960.4111976196289
2010-06-29,121.29312133789062,31.190874099731445,121.2699966430664,39.03128433227539,84.50239562988281,103.98334503173828,48.15293884277344,22.989049911499023,273.3599853515625,17.04069709777832,31.91737174987793,23.417255401611328,21.980669021606445,-0.0323,-0.006500000000000001,-0.0127,1e-05,940.0774844512939
2010-06-30,121.6024398803711,31.190874099731445,121.68000030517578,38.43730163574219,83.69964599609375,104.00218200683594,47.64663314819336,23.36895179748535,271.67999267578125,16.71776580810547,31.62721824645996,23.215892791748047,21.951942443847656,-0.0098,0.0004,-0.0032,1e-05,936.8082408355713
2010-07-01,124.49606323242188,31.292579650878906,117.04000091552734,38.32929229736328,83.32661437988281,103.96162414550781,47.58088302612305,23.56377410888672,262.9599914550781,16.3270320892334,31.963184356689453,23.26785659790039,22.389976501464844,-0.004,-0.0031,-0.0044,1e-05,926.4873727569579
2010-07-02,124.8053970336914,31.428192138671875,118.48999786376953,38.22132110595703,82.87250518798828,103.98049926757812,47.97540283203125,23.4858455657959,260.79998779296875,16.443283081054688,32.260982513427734,23.300338745117188,22.167373657226562,-0.005,-0.003,-0.0043,1e-05,926.2188267852783
2010-07-06,125.52381134033203,32.07236099243164,116.51000213623047,38.33830642700195,83.41582489013672,103.96162414550781,48.562255859375,23.271541595458984,260.8800048828125,16.126815795898438,32.459503173828125,23.69008445739746,22.799293518066406,0.0033,-0.019799999999999998,0.0011,1e-05,927.5960292144775
2010-07-07,125.73334503173828,32.68260955810547,117.7300033569336,39.562255859375,86.0430908203125,103.98992919921875,49.832942962646484,23.797561645507812,269.20001220703125,16.491722106933594,33.520877838134766,24.268207550048828,23.876420974731445,0.0317,0.0005,0.0040999999999999995,1e-05,946.7652791107178
2010-07-08,126.22225952148438,32.75041961669922,117.20999908447266,39.77824020385742,86.89452362060547,104.00880432128906,49.5206184387207,23.982643127441406,273.8399963378906,16.824338912963867,33.841583251953125,24.664447784423828,24.063119888305664,0.01,0.005699999999999999,-0.0002,1e-05,953.6164941101074
2010-07-09,125.7233657836914,32.5470085144043,118.36000061035156,40.15623092651367,87.54325103759766,104.00880432128906,50.211021423339844,23.904714584350586,274.7200012207031,17.140798568725586,34.29208755493164,24.891799926757812,24.15646743774414,0.008100000000000001,0.0064,0.005699999999999999,1e-05,957.6757519104004
2010-07-12,125.20451354980469,32.37748336791992,117.33999633789062,40.27322006225586,87.5999755859375,104.00880432128906,50.12751388549805,23.856006622314453,270.239990234375,16.924449920654297,33.482696533203125,24.774873733520508,24.03439712524414,-0.0011,-0.011899999999999999,0.0008,1e-05,950.2317212799072
2010-07-13,126.45176696777344,32.5470085144043,118.36000061035156,40.795196533203125,88.92173767089844,103.98049926757812,51.09212112426758,24.06057357788086,277.9200134277344,17.33456039428711,34.032470703125,25.086669921875,24.601696014404297,0.0176,0.016,0.0063,1e-05,965.2242147277832
2010-07-14,126.69123077392578,32.78432846069336,118.30000305175781,41.002197265625,88.91362762451172,104.01825714111328,50.8849983215332,24.34306526184082,277.2799987792969,17.321638107299805,33.8950309753418,25.145137786865234,24.659135818481445,-0.0004,-0.0014000000000000002,-0.008,1e-05,965.2288493682861
2010-07-15,128.6269989013672,32.51309585571289,118.2300033569336,41.038185119628906,88.9379653930664,103.98992919921875,51.238426208496094,24.713228225708008,276.6400146484375,17.266740798950195,33.658321380615234,25.073684692382812,24.838666915893555,0.0002,-0.0087,-0.0011,1e-05,966.7556606964112
2010-07-16,128.5371856689453,31.699419021606445,116.66999816894531,39.90424346923828,86.48910522460938,103.9993667602539,50.334312438964844,24.615816116333008,273.2799987792969,16.727460861206055,32.75730895996094,24.385128021240234,24.055946350097656,-0.0294,-0.0055000000000000005,-0.009300000000000001,1e-05,953.4110898406982
2010-07-19,128.6968536376953,31.801128387451172,115.7300033569336,40.2462272644043,86.99993133544922,103.98049926757812,50.34951400756836,24.313840866088867,275.67999267578125,16.740381240844727,33.17728042602539,24.508554458618164,24.285730361938477,0.0054,-0.0015,-0.0019,1e-05,956.5119372863769
2010-07-20,128.20790100097656,32.004539489746094,116.6500015258789,40.73220443725586,87.96490478515625,103.98992919921875,51.163631439208984,24.148242950439453,278.55999755859375,16.86308479309082,34.05537796020508,25.210100173950195,24.1923770904541,0.0123,0.006500000000000001,0.0006,1e-05,963.7616924041748
2010-07-21,126.9905776977539,31.428192138671875,115.8499984741211,40.174232482910156,86.82151794433594,103.98049926757812,50.83568572998047,24.226171493530273,273.6000061035156,16.71776580810547,34.04011154174805,24.670944213867188,23.60354232788086,-0.013000000000000001,-0.0038,-0.0044,1e-05,952.918045223999
2010-07-22,128.13807678222656,32.004539489746094,116.86000061035156,41.1911735534668,88.75955200195312,103.9993667602539,52.39733123779297,24.362545013427734,283.3599853515625,17.079452514648438,35.154930114746094,25.32052230834961,24.659135818481445,0.023700000000000002,0.0123,0.005600000000000001,1e-05,973.3282115570069
2010-07-23,128.43739318847656,32.479190826416016,116.08999633789062,41.45216369628906,89.52989959716797,103.98049926757812,52.62747573852539,24.498920440673828,283.1199951171875,17.502473831176758,35.33054733276367,25.749242782592773,24.96791648864746,0.0105,0.0148,-0.0028000000000000004,1e-05,975.7882146453858
2010-07-26,129.2256622314453,32.51309585571289,115.5199966430664,41.79415512084961,90.46241760253906,103.97106170654297,52.98088836669922,24.333322525024414,282.79998779296875,18.222599029541016,35.49089431762695,26.087018966674805,25.269514083862305,0.0123,0.0087,0.0014000000000000002,1e-05,978.6930142425537
2010-07-27,129.29551696777344,32.34358215332031,113.51000213623047,41.77614974975586,90.45429992675781,103.98992919921875,52.947601318359375,24.304100036621094,277.3599853515625,18.061140060424805,35.216007232666016,25.98308753967285,25.49212646484375,-0.0023,-0.0033,0.0040999999999999995,1e-05,970.7320281372071
2010-07-28,129.1558074951172,32.716514587402344,113.77999877929688,41.44317626953125,89.87046813964844,104.00880432128906,52.463077545166016,24.6547794342041,274.8800048828125,17.541223526000977,35.36872863769531,25.755741119384766,25.355676651000977,-0.008199999999999999,-0.0087,0.0005,1e-05,966.9776013885498
2010-07-29,130.02389526367188,32.9199333190918,114.29000091552734,41.13718032836914,89.43258666992188,103.98049926757812,52.29705810546875,24.86908531188965,280.4800109863281,17.499256134033203,35.322906494140625,25.95061492919922,25.420310974121094,-0.0036,0.003,0.0064,1e-05,973.6291386993408
2010-07-30,129.5948486328125,32.648704528808594,115.48999786376953,41.227176666259766,89.41637420654297,103.98049926757812,52.65212631225586,25.30743408203125,282.7200012207031,17.72206687927246,35.59015655517578,25.996078491210938,25.27668571472168,0.0006,0.0003,-0.002,1e-05,977.6210504211426
2010-08-02,130.97181701660156,33.36068344116211,115.54000091552734,42.001136779785156,91.43546295166016,103.97860717773438,53.83979415893555,25.317174911499023,291.8399963378906,18.061140060424805,36.346099853515625,26.782072067260742,26.375370025634766,0.0209,-0.005600000000000001,0.0012,1e-05,995.8658556976318
2010-08-03,131.5804443359375,33.22505569458008,115.98999786376953,41.82115936279297,90.99759674072266,103.97860717773438,53.44938659667969,25.102872848510742,295.2799987792969,18.093427658081055,36.17812728881836,26.59369468688965,26.310739517211914,-0.005600000000000001,-0.0039000000000000003,-0.005,1e-05,998.5866085510254
2010-08-04,130.89202880859375,33.15725326538086,116.72000122070312,42.244144439697266,91.60577392578125,104.0163345336914,53.572669982910156,25.667858123779297,295.20001220703125,18.43572998046875,36.3308219909668,26.70412254333496,26.396900177001953,0.0074,0.0044,-0.0011,1e-05,1000.9543511993409
2010-08-05,131.17141723632812,33.12334442138672,116.9800033569336,42.145137786865234,91.50846099853516,103.98802947998047,53.367191314697266,25.46329116821289,293.67999267578125,18.238740921020508,36.23920822143555,26.59369468688965,26.382551193237305,-0.0022,-0.0083,0.0013,1e-05,998.8718634613037
2010-08-06,132.1592254638672,33.4284782409668,117.83999633789062,42.08214569091797,91.13542175292969,103.98802947998047,53.42472457885742,25.015201568603516,289.6000061035156,18.442184448242188,36.04066848754883,26.613178253173828,26.332273483276367,-0.0036,-0.0017000000000000001,-0.0034999999999999996,1e-05,996.0927338897704
2010-08-09,131.54055786132812,33.46238327026367,117.4000015258789,42.37012481689453,91.6219711303711,103.98802947998047,53.934730529785156,25.18079948425293,292.239990234375,18.519683837890625,36.19337463378906,26.834026336669922,26.447172164916992,0.0062,0.006,0.0009,1e-05,999.7459453063965
2010-08-10,131.1015167236328,33.25896453857422,117.7300033569336,42.001136779785156,91.1273422241211,103.98802947998047,53.34253692626953,25.05416488647461,286.9599914550781,18.29364013671875,35.903221130371094,26.48326873779297,26.29637336730957,-0.0079,-0.012199999999999999,-0.002,1e-05,991.518089743042
2010-08-11,128.1280975341797,32.140167236328125,117.33999633789062,40.85819625854492,88.62982177734375,103.99746704101562,51.64116287231445,24.830120086669922,277.9200134277344,17.770505905151367,34.70441818237305,25.417959213256836,24.738122940063477,-0.0291,-0.010700000000000001,-0.0060999999999999995,1e-05,968.0701488128661
2010-08-12,127.53936004638672,32.038455963134766,118.7699966430664,40.534202575683594,88.08650970458984,104.0163345336914,51.75623321533203,25.278213500976562,271.3599853515625,17.902904510498047,34.96402359008789,25.3594970703125,24.659135818481445,-0.005,-0.0006,-0.0003,1e-05,962.2589525238037
2010-08-13,126.80101013183594,32.004539489746094,118.73999786376953,40.2462272644043,87.8270263671875,103.98802947998047,51.75623321533203,25.29769515991211,270.32000732421875,17.683317184448242,35.03274917602539,25.53488540649414,24.343175888061523,-0.004699999999999999,-0.008,0.0019,1e-05,959.564093951416
2010-08-16,127.45954895019531,32.24187469482422,119.7300033569336,40.31822967529297,87.78648376464844,103.99746704101562,52.282257080078125,25.268470764160156,268.8800048828125,17.693002700805664,35.460357666015625,25.710262298583984,24.458070755004883,0.001,0.0092,-0.002,1e-05,961.2942336303711
2010-08-17,128.05821228027344,32.4113883972168,119.75,40.83120346069336,88.86495208740234,104.00689697265625,52.75075912475586,25.40484619140625,270.9599914550781,17.973949432373047,35.73524475097656,26.054542541503906,24.8889217376709,0.0131,0.0059,-0.0025,1e-05,967.7074084320068
2010-08-18,127.85867309570312,32.614810943603516,120.22000122070312,40.99318313598633,89.02715301513672,104.02580261230469,52.463077545166016,25.40484619140625,269.44000244140625,17.9061336517334,35.79632568359375,25.90513801574707,24.85301971435547,0.0021,0.0007000000000000001,0.0006,1e-05,966.5115672668458
2010-08-19,127.46952819824219,32.5470085144043,120.38999938964844,40.37222671508789,87.47833251953125,103.99746704101562,51.904178619384766,25.492515563964844,266.0,17.502473831176758,35.31528091430664,25.567359924316406,24.213916778564453,-0.0174,-0.0083,-0.0039000000000000003,1e-05,958.2206880096435
2010-08-20,126.37194061279297,32.24187469482422,119.97000122070312,40.42620849609375,87.19453430175781,104.02580261230469,51.36993408203125,25.541221618652344,263.6000061035156,17.470184326171875,35.162559509277344,25.502397537231445,23.8189697265625,-0.0028000000000000004,0.0027,-0.0023,1e-05,952.693234841919
2010-08-23,125.92292022705078,32.038455963134766,119.77999877929688,40.03023910522461,86.86207580566406,103.99746704101562,52.060340881347656,25.697080612182617,259.44000244140625,17.347476959228516,34.67387008666992,25.404964447021484,23.75433921813965,-0.005,-0.009399999999999999,-0.004,1e-05,946.9908315673829
2010-08-24,126.00274658203125,32.004539489746094,120.36000061035156,39.28325653076172,85.57276153564453,103.98802947998047,51.33870315551758,25.190542221069336,254.16000366210938,17.060070037841797,34.108829498291016,24.95026397705078,23.323488235473633,-0.0148,0.0014000000000000002,0.0017000000000000001,1e-05,937.3315350158691
2010-08-25,125.79322052001953,31.90285301208496,121.36000061035156,39.6612434387207,85.90523529052734,103.99746704101562,51.39459228515625,24.966495513916016,258.9599914550781,17.373306274414062,34.01720428466797,24.98274040222168,23.323488235473633,0.0045000000000000005,0.0104,-0.0002,1e-05,943.6525383636474
2010-08-26,126.57149505615234,31.86893653869629,120.95999908447266,39.18426513671875,85.32951354980469,103.98802947998047,51.00335693359375,25.20028305053711,260.9599914550781,17.034238815307617,33.7270393371582,25.054195404052734,23.251686096191406,-0.0076,-0.0007000000000000001,-0.0023,1e-05,944.1224299377441
2010-08-27,126.61141204833984,32.27577590942383,121.01000213623047,39.6612434387207,86.65126037597656,104.0163345336914,51.846649169921875,25.434070587158203,268.55999755859375,17.20216178894043,34.689151763916016,25.67129135131836,23.833328247070312,0.0182,0.009300000000000001,0.0033,1e-05,957.4934789093018
2010-08-30,125.93292236328125,32.17406463623047,120.91000366210938,39.24726867675781,85.3943862915039,103.99746704101562,51.394676208496094,25.492515563964844,264.1600036621094,17.001949310302734,33.971378326416016,25.528385162353516,23.309127807617188,-0.0154,-0.0083,-0.0040999999999999995,1e-05,948.4863487121581
2010-08-31,125.97282409667969,31.801128387451172,122.08000183105469,39.11225509643555,85.3943862915039,104.00689697265625,51.8302116394043,25.30743408203125,255.36000061035156,16.937360763549805,34.52115249633789,25.560863494873047,23.395307540893555,0.0001,-0.0026,0.008100000000000001,1e-05,941.2854233032226
2010-09-01,127.27993774414062,32.68260955810547,121.69000244140625,40.282222747802734,87.94866943359375,104.00596618652344,53.30143737792969,25.619150161743164,263.6000061035156,17.376535415649414,35.74287796020508,26.70412254333496,24.458070755004883,0.0305,0.0060999999999999995,0.0043,1e-05,960.732508428955
2010-09-02,127.4894790649414,32.58090591430664,122.29000091552734,40.73220443725586,88.7676773071289,104.00596618652344,53.72883987426758,25.813974380493164,267.1199951171875,17.660715103149414,36.00249481201172,26.821046829223633,24.77402114868164,0.0097,0.0025,-0.0039000000000000003,1e-05,967.7956210906982
2010-09-03,128.18798828125,32.818214416503906,121.86000061035156,41.407161712646484,89.91912841796875,104.015380859375,54.23020553588867,26.26206398010254,264.7200012207031,17.860923767089844,36.201026916503906,26.97044563293457,25.140254974365234,0.013500000000000002,0.0034999999999999996,0.0024,1e-05,969.6121963256836
2010-09-07,126.20230865478516,32.818214416503906,122.69999694824219,41.128177642822266,88.90552520751953,103.99652099609375,53.03843688964844,26.18413543701172,262.1600036621094,17.673625946044922,35.73524475097656,26.821046829223633,24.3934383392334,-0.0123,-0.0077,-0.0076,1e-05,961.7290757202148
2010-09-08,126.40188598632812,32.886024475097656,122.70999908447266,41.62314987182617,89.52989959716797,103.99652099609375,53.53980255126953,26.145172119140625,265.1199951171875,17.9125919342041,35.971954345703125,27.02890968322754,24.623226165771484,0.006500000000000001,0.0003,0.0016,1e-05,967.4975319274903
2010-09-09,126.31206512451172,32.98773956298828,121.55999755859375,41.78515625,89.94345092773438,103.99652099609375,53.794586181640625,26.339994430541992,263.1199951171875,18.006240844726562,35.99485778808594,27.360193252563477,24.867380142211914,0.0044,-0.005,0.0058,1e-05,966.0733781768799
2010-09-10,126.38192749023438,33.22505569458008,121.7300033569336,41.93814468383789,90.39755249023438,103.99652099609375,54.53308868408203,26.242584228515625,270.1600036621094,18.25812339782715,36.1475715637207,27.38617706298828,25.011005401611328,0.0045000000000000005,-0.0009,-0.0018,1e-05,975.4095587127686
2010-09-13,127.9784164428711,33.5640983581543,121.62000274658203,42.52311706542969,91.40303039550781,104.03429412841797,55.34800720214844,26.505592346191406,272.239990234375,18.27750015258789,36.964603424072266,27.957805633544922,25.571109771728516,0.013000000000000001,0.011200000000000002,0.0024,1e-05,984.0141679016114
2010-09-14,129.3054656982422,33.665802001953125,124.0199966430664,42.703121185302734,91.3462905883789,104.00596618652344,55.94143295288086,26.836790084838867,271.1199951171875,18.21936798095703,36.91877746582031,28.08121681213379,25.822433471679688,-0.0006,-0.0022,-0.0051,1e-05,987.9787561889648
2010-09-15,129.3354034423828,33.597999572753906,123.94000244140625,42.97309112548828,91.69497680664062,104.02484130859375,55.837059020996094,26.680932998657227,267.9200134277344,18.577817916870117,36.88059616088867,28.139686584472656,25.793716430664062,0.0036,0.001,-0.0018,1e-05,985.3989372375488
2010-09-16,130.01394653320312,33.15725326538086,124.62999725341797,43.14408493041992,91.67061614990234,104.03429412841797,55.17540740966797,26.788084030151367,263.8399963378906,18.41312026977539,36.888240814208984,27.94481086730957,25.858341217041016,-0.0007000000000000001,-0.0052,-0.0068000000000000005,1e-05,981.5454932067871
2010-09-17,129.5948486328125,33.055545806884766,124.54000091552734,43.29023361206055,91.70484924316406,104.015380859375,55.25761032104492,27.04135513305664,261.20001220703125,18.62302589416504,36.68971252441406,27.92532730102539,25.507211685180664,0.0015,0.0062,-0.006,1e-05,978.4468141357422
2010-09-20,129.84432983398438,33.63189697265625,124.87000274658203,44.04796600341797,93.10704803466797,104.015380859375,56.05487060546875,26.84653091430664,265.760009765625,18.89104461669922,37.04093551635742,28.477468490600586,25.974903106689453,0.016,0.0113,0.0021,1e-05,988.5917874664307
2010-09-21,131.54055786132812,33.25896453857422,126.01000213623047,44.038944244384766,92.91958618164062,104.015380859375,56.52336120605469,26.749120712280273,261.20001220703125,18.8232364654541,36.964603424072266,28.40601348876953,26.133203506469727,-0.0031,-0.003,-0.0029,1e-05,986.573986831665
2010-09-22,133.1171112060547,33.15725326538086,126.19999694824219,43.92168045043945,92.46305847167969,104.015380859375,56.580814361572266,26.797826766967773,260.6400146484375,18.76511001586914,37.147850036621094,28.444992065429688,26.118816375732422,-0.0052,-0.0054,-0.006,1e-05,987.3533054718017
2010-09-23,132.4086456298828,33.02164077758789,126.30000305175781,43.90364074707031,91.71304321289062,104.0437240600586,56.186378479003906,26.641969680786133,261.3599853515625,18.787723541259766,37.20130157470703,28.23712730407715,25.622343063354492,-0.0078000000000000005,-0.0007000000000000001,-0.0066,1e-05,985.412426473999
2010-09-24,134.1149139404297,33.46238327026367,126.69000244140625,44.79668045043945,93.6043472290039,104.015380859375,57.20554733276367,27.177730560302734,267.20001220703125,19.062198638916016,37.208946228027344,28.893192291259766,26.737606048583984,0.0219,0.009899999999999999,0.005,1e-05,1000.2057414978028
2010-09-27,133.90536499023438,33.63189697265625,126.72000122070312,44.55311965942383,93.15596771240234,104.03429412841797,57.361717224121094,27.275142669677734,265.9200134277344,19.01376724243164,37.60600280761719,28.9516544342041,26.39942741394043,-0.0046,0.002,-0.0048,1e-05,998.5209699035645
2010-09-28,134.99298095703125,33.76750946044922,127.8499984741211,44.53507995605469,93.48208618164062,104.03429412841797,58.232948303222656,27.148508071899414,265.5199890136719,19.146160125732422,37.95724105834961,29.19200897216797,26.730405807495117,0.0058,0.0053,0.0009,1e-05,1002.6012105102538
2010-09-29,135.49188232421875,33.93702697753906,127.94999694824219,44.462921142578125,93.31903076171875,104.02484130859375,58.356163024902344,26.885498046875,271.5199890136719,19.075115203857422,38.10995101928711,29.02311897277832,26.48576545715332,-0.0017000000000000001,0.0067,-0.0026,1e-05,1008.643700201416
2010-09-30,135.5118408203125,33.53019332885742,127.91000366210938,44.26445770263672,93.04182434082031,104.03429412841797,58.2247314453125,26.768604278564453,278.7200012207031,19.171995162963867,38.59101104736328,28.776273727416992,26.413816452026367,-0.0026,0.0005,0.0027,1e-05,1014.959647317505
2010-10-01,136.9486846923828,33.597999572753906,128.91000366210938,44.210350036621094,93.43314361572266,104.02391052246094,58.948028564453125,25.96009063720703,285.0400085449219,19.152616500854492,38.98042297363281,29.05558967590332,26.651260375976562,0.0043,-0.0006,0.0021,1e-05,1024.917909375
